BA1 2AZ,10,374391,164986,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 2BA,10,374295,164991,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 2BB,10,374456,164930,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 2BD,10,374251,164997,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 2BE,10,374358,164873,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 2BG,10,374390,164933,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 2BH,10,374490,164961,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 2BJ,10,374509,164954,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 2BL,10,374585,164879,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 2BN,10,374560,164917,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 2BP,10,374398,164839,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 2BQ,10,374421,164973,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 2BT,10,374519,164873,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 2BU,10,374487,164855,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 2BX,10,374709,164696,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 2DA,10,374803,164697,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 2DL,10,374745,164878,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 2DP,10,374886,164916,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 2DR,10,374447,164747,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 2DS,10,374222,165580,E92000001,E19000002,E18000010,,E06000022,E05001951
BA1 2DU,10,374877,165167,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 2DZ,10,375350,164482,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 2EB,10,374970,165158,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 2ED,10,374955,165194,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 2EE,10,374904,165180,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 2EH,10,374850,165118,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 2EJ,10,374868,165126,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 2EN,10,374852,165152,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 2ER,10,374726,165312,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 2ES,10,374749,165327,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 2ET,10,374783,165324,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 2EU,10,374810,165251,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 2EW,10,374736,165226,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 2EX,10,374804,165302,E92000001,E19000002,E18000010,,E06000022,E05001935
